drug_id,name,name_vi,source_link,is_active
1009,'Lapatinib','Lapatinib','DB01259',TRUE
1010,'Sitagliptin','Sitagliptin','DB01261',TRUE
1011,'Posaconazole','Posaconazole','DB01263',TRUE
1012,'Darunavir','Darunavir','DB01264',TRUE
1013,'Telbivudine','Telbivudine','DB01265',TRUE
1014,'Paliperidone','Paliperidone','DB01267',TRUE
1015,'Sunitinib','Sunitinib','DB01268',TRUE
1016,'Varenicline','Varenicline','DB01273',TRUE
1017,'Hydralazine','Hydralazine','DB01275',TRUE
1018,'Exenatide','Exenatide','DB01276',TRUE
1019,'Mecasermin','Mecasermin','DB01277',TRUE
1020,'Pramlintide','Pramlintide','DB01278',TRUE
1021,'Lumiracoxib','Lumiracoxib','DB01283',TRUE
1022,'Fenoterol','Fenoterol','DB01288',TRUE
1023,'Glucosamine','Glucosamine','DB01296',TRUE
1024,'Practolol','Practolol','DB01297',TRUE
1025,'Sulfadoxine','Sulfadoxine','DB01299',TRUE
1026,'Rolitetracycline','Rolitetracycline','DB01301',TRUE
1027,'Oxtriphylline','Oxtriphylline','DB01303',TRUE
1028,'Insulin aspart','Insulin aspart','DB01306',TRUE
1029,'Insulin detemir','Insulin detemir','DB01307',TRUE
1030,'Insulin glulisine','Insulin glulisine','DB01309',TRUE
1031,'Fosamprenavir','Fosamprenavir','DB01319',TRUE
1032,'Fosphenytoin','Fosphenytoin','DB01320',TRUE
1033,'Polythiazide','Polythiazide','DB01324',TRUE
1034,'Quinethazone','Quinethazone','DB01325',TRUE
1035,'Cefamandole','Cefamandole','DB01326',TRUE
1036,'Cefoperazone','Cefoperazone','DB01329',TRUE
1037,'Cefotetan','Cefotetan','DB01330',TRUE
1038,'Cefradine','Cefradine','DB01333',TRUE
1039,'Cilazapril','Cilazapril','DB01340',TRUE
1040,'Cilazapril','Cilazapril','DB01340',TRUE
1041,'Tolevamer','Tolevamer','DB01344',TRUE
1042,'Cysteine','Cysteine','DB00151',TRUE
1043,'Hydrochlorothiazide','Hydrochlorothiazide','DB00999',TRUE
1044,'Metolazone','Metolazone','DB00524',TRUE
1045,'Furosemide','Furosemide','DB00695',TRUE
1046,'Torasemide','Torasemide','DB00214',TRUE
1047,'Triamterene','Triamterene','DB00384',TRUE
1048,'Cysteine','Cysteine','DB00151',TRUE
1049,'Ranitidine','Ranitidine','DB00863',TRUE
1050,'Famotidine','Famotidine','DB00927',TRUE
1051,'Cysteine','Cysteine','DB00151',TRUE
1052,'Pirenzepine','Pirenzepine','DB00670',TRUE
1053,'Procainamide','Procainamide','DB01035',TRUE
1054,'NADH','NADH','DB00157',TRUE
1055,'Nimodipine','Nimodipine','DB00393',TRUE
1056,'Nisoldipine','Nisoldipine','DB00401',TRUE
1057,'Saprisartan','Saprisartan','DB01347',TRUE
1058,'Spirapril','Spirapril','DB01348',TRUE
1059,'Spirapril','Spirapril','DB01348',TRUE
1060,'Amobarbital','Amobarbital','DB01351',TRUE
1061,'Procaterol','Procaterol','DB01366',TRUE
1062,'Rasagiline','Rasagiline','DB01367',TRUE
1063,'Quinupristin','Quinupristin','DB01369',TRUE
1064,'NADH','NADH','DB00157',TRUE
1065,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1066,'Glutamic acid','Glutamic acid','DB00142',TRUE
1067,'Phenprocoumon','Phenprocoumon','DB00946',TRUE
1068,'Heparin','Heparin','DB01109',TRUE
1069,'Magnesium oxide','magie oxide','DB01377',TRUE
1070,'Ascorbic acid','Ascorbic acid','DB00126',TRUE
1071,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1072,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1073,'Lovastatin','Lovastatin','DB00227',TRUE
1074,'Glutamic acid','Glutamic acid','DB00142',TRUE
1075,'L-Glutamine','L-Glutamine','DB00130',TRUE
1076,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1077,'Cortisone acetate','Cortisone acetate','DB01380',TRUE
1078,'Ginkgo biloba','Ginkgo biloba','DB01381',TRUE
1079,'Sodium bicarbonate','natri bicarbonate','DB01390',TRUE
1080,'Yohimbine','Yohimbine','DB01392',TRUE
1081,'Bezafibrate','Bezafibrate','DB01393',TRUE
1082,'Colchicine','Colchicine','DB01394',TRUE
1083,'Drospirenone','Drospirenone','DB01395',TRUE
1084,'Digitoxin','Digitoxin','DB01396',TRUE
1085,'Salsalate','Salsalate','DB01399',TRUE
1086,'Methotrimeprazine','Methotrimeprazine','DB01403',TRUE
1087,'Danazol','Danazol','DB01406',TRUE
1088,'Tiotropium','Tiotropium','DB01409',TRUE
1089,'Ceftibuten','Ceftibuten','DB01415',TRUE
1090,'Cefpodoxime','Cefpodoxime','DB01416',TRUE
1091,'Acenocoumarol','Acenocoumarol','DB01418',TRUE
1092,'Paromomycin','Paromomycin','DB01421',TRUE
1093,'Cholestyramine','Cholestyramine','DB01432',TRUE
1094,'Antipyrine','Antipyrine','DB01435',TRUE
1095,'Alfacalcidol','Alfacalcidol','DB01436',TRUE
1096,'Glutethimide','Glutethimide','DB01437',TRUE
1097,'Phenazopyridine','Phenazopyridine','DB01438',TRUE
1098,'Diamorphine','Diamorphine','DB01452',TRUE
1099,'Morphine','Morphine','DB00295',TRUE
1100,'Ethylmorphine','Ethylmorphine','DB01466',TRUE
1101,'Dipipanone','Dipipanone','DB01491',TRUE
1102,'Dichloralphenazone','Dichloralphenazone','DB01495',TRUE
1103,'Difenoxin','Difenoxin','DB01501',TRUE
1104,'Desomorphine','Desomorphine','DB01531',TRUE
1105,'Flunitrazepam','Flunitrazepam','DB01544',TRUE
1106,'Dihydrocodeine','Dihydrocodeine','DB01551',TRUE
1107,'Cloxazolam','Cloxazolam','DB01553',TRUE
1108,'Bromazepam','Bromazepam','DB01558',TRUE
1109,'Chloral hydrate','Chloral hydrate','DB01563',TRUE
1110,'Dihydromorphine','Dihydromorphine','DB01565',TRUE
1111,'Fludiazepam','Fludiazepam','DB01567',TRUE
1112,'Benzylmorphine','Benzylmorphine','DB01573',TRUE
1113,'Attapulgite','Attapulgite','DB01574',TRUE
1114,'Dextroamphetamine','Dextroamphetamine','DB01576',TRUE
1115,'Phendimetrazine','Phendimetrazine','DB01579',TRUE
1116,'Oxprenolol','Oxprenolol','DB01580',TRUE
1117,'Liotrix','Liotrix','DB01583',TRUE
1118,'Ursodeoxycholic acid','Ursodeoxycholic acid','DB01586',TRUE
1119,'Ketazolam','Ketazolam','DB01587',TRUE
1120,'Prazepam','Prazepam','DB01588',TRUE
1121,'Quazepam','Quazepam','DB01589',TRUE
1122,'Everolimus','Everolimus','DB01590',TRUE
1123,'Solifenacin','Solifenacin','DB01591',TRUE
1124,'Iron','sắt','DB01592',TRUE
1125,'Ascorbic acid','Ascorbic acid','DB00126',TRUE
1126,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1127,'NADH','NADH','DB00157',TRUE
1128,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1129,'NADH','NADH','DB00157',TRUE
1130,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1131,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1132,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1133,'L-Glutamine','L-Glutamine','DB00130',TRUE
1134,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1135,'Zinc','kẽm','DB01593',TRUE
1136,'NADH','NADH','DB00157',TRUE
1137,'Glutamic acid','Glutamic acid','DB00142',TRUE
1138,'Piroxicam','Piroxicam','DB00554',TRUE
1139,'Benazepril','Benazepril','DB00542',TRUE
1140,'Quinapril','Quinapril','DB00881',TRUE
1141,'Eprosartan','Eprosartan','DB00876',TRUE
1142,'Irbesartan','Irbesartan','DB01029',TRUE
1143,'Losartan','Losartan','DB00678',TRUE
1144,'Valsartan','Valsartan','DB00177',TRUE
1145,'L-Glutamine','L-Glutamine','DB00130',TRUE
1146,'L-Glutamine','L-Glutamine','DB00130',TRUE
1147,'NADH','NADH','DB00157',TRUE
1148,'Glutamic acid','Glutamic acid','DB00142',TRUE
1149,'Cinolazepam','Cinolazepam','DB01594',TRUE
1150,'Nitrazepam','Nitrazepam','DB01595',TRUE
1151,'Probucol','Probucol','DB01599',TRUE
1152,'Tiaprofenic acid','Tiaprofenic acid','DB01600',TRUE
1153,'Lopinavir','Lopinavir','DB01601',TRUE
1154,'Bacampicillin','Bacampicillin','DB01602',TRUE
1155,'Pivampicillin','Pivampicillin','DB01604',TRUE
1156,'Pivmecillinam','Pivmecillinam','DB01605',TRUE
1157,'Periciazine','Periciazine','DB01608',TRUE
1158,'Deferasirox','Deferasirox','DB01609',TRUE
1159,'Valganciclovir','Valganciclovir','DB01610',TRUE
1160,'Hydroxychloroquine','Hydroxychloroquine','DB01611',TRUE
1161,'Amyl Nitrite','Amyl Nitrite','DB01612',TRUE
1162,'Erythrityl tetranitrate','Erythrityl tetranitrate','DB01613',TRUE
1163,'Acepromazine','Acepromazine','DB01614',TRUE
1164,'Molindone','Molindone','DB01618',TRUE
1165,'Phenindamine','Phenindamine','DB01619',TRUE
1166,'Pipotiazine','Pipotiazine','DB01621',TRUE
1167,'Thioproperazine','Thioproperazine','DB01622',TRUE
1168,'Thiothixene','Thiothixene','DB01623',TRUE
1169,'Zuclopenthixol','Zuclopenthixol','DB01624',TRUE
1170,'Pargyline','Pargyline','DB01626',TRUE
1171,'Etoricoxib','Etoricoxib','DB01628',TRUE
1172,'L-Glutamine','L-Glutamine','DB00130',TRUE
1173,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1174,'Ademetionine','Ademetionine','DB00118',TRUE
1175,'Niacin','Niacin','DB00627',TRUE
1176,'L-Glutamine','L-Glutamine','DB00130',TRUE
1177,'L-Glutamine','L-Glutamine','DB00130',TRUE
1178,'Deoxy-2-fluoro-beta-D-cellotrioside','Deoxy-2-fluoro-beta-D-cellotrioside','DB01633',TRUE
1179,'NADH','NADH','DB00157',TRUE
1180,'4-hydroxybenzoyl-CoA','4-hydroxybenzoyl-CoA','DB01652',TRUE
1181,'Roflumilast','Roflumilast','DB01656',TRUE
1182,'Topiroxostat','Topiroxostat','DB01685',TRUE
1183,'1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine','[Cần dịch] 1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine','DB01728',TRUE
1184,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1185,'Biotin','Biotin','DB00121',TRUE
1186,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1187,'[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester','[Cần dịch] [1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester','DB01810',TRUE
1188,'Pyridoxyl-Glutamic Acid-5''-Monophosphate','Pyridoxyl-Glutamic Acid-5''-Monophosphate','DB01813',TRUE
1189,'2-Tridecanoyloxy-Pentadecanoic Acid','2-Tridecanoyloxy-Pentadecanoic Acid','DB01814',TRUE
1190,'NADH','NADH','DB00157',TRUE
1191,'Propylene glycol','Propylene glycol','DB01839',TRUE
1192,'L-Glutamine','L-Glutamine','DB00130',TRUE
1193,'NADH','NADH','DB00157',TRUE
1194,'NADH','NADH','DB00157',TRUE
1195,'NADH','NADH','DB00157',TRUE
1196,'[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester','[Cần dịch] [1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester','DB01871',TRUE
1197,'8-azaxanthine','8-azaxanthine','DB01875',TRUE
1198,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1199,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1200,'NADH','NADH','DB00157',TRUE
1201,'Rolipram','Rolipram','DB01954',TRUE
1202,'Phosphonotyrosine','Phosphonotyrosine','DB01962',TRUE
1203,'Di-Stearoyl-3-Sn-Phosphatidylethanolamine','Di-Stearoyl-3-Sn-Phosphatidylethanolamine','DB01966',TRUE
1204,'Cocarboxylase','Cocarboxylase','DB01987',TRUE
1205,'Coenzyme A','Coenzyme A','DB01992',TRUE
1206,'Glutamic acid','Glutamic acid','DB00142',TRUE
1207,'Fenoprofen','Fenoprofen','DB00573',TRUE
1208,'Tolmetin','Tolmetin','DB00500',TRUE
1209,'Tiaprofenic acid','Tiaprofenic acid','DB01600',TRUE
1210,'Tenoxicam','Tenoxicam','DB00469',TRUE
1211,'Cholesteryl Linoleate','Cholesteryl Linoleate','DB02092',TRUE
1212,'[1-(3-hydroxy-2-oxo-1-phenethyl-propylcarbamoyl)2-phenyl-ethyl]-carbamic acid pyridin-4-ylmethyl ester','[Cần dịch] [1-(3-hydroxy-2-oxo-1-phenethyl-propylcarbamoyl)2-phenyl-ethyl]-carbamic acid pyridin-4-ylmethyl ester','DB02128',TRUE
1213,'Xanthine','Xanthine','DB02134',TRUE
1214,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1215,'NADH','NADH','DB00157',TRUE
1216,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1217,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1218,'NADH','NADH','DB00157',TRUE
1219,'NADH','NADH','DB00157',TRUE
1220,'nor-NOHA','nor-NOHA','DB02381',TRUE
1221,'Tetrahydropyran','Tetrahydropyran','DB02412',TRUE
1222,'(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid','(5r)-5-Amino-6-Hydroxyhexylcarbamic Acid','DB02437',TRUE
1223,'L-Alpha-Glycerophosphorylserine','L-Alpha-Glycerophosphorylserine','DB02497',TRUE
1224,'NADH','NADH','DB00157',TRUE
1225,'NADH','NADH','DB00157',TRUE
1226,'D-Glutamic Acid','D-Glutamic Acid','DB02517',TRUE
1227,'10-formyl-5,8,10-trideazafolic acid','10-formyl-5,8,10-trideazafolic acid','DB02540',TRUE
1228,'Vorinostat','Vorinostat','DB02546',TRUE
1229,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1230,'Glutamic acid','Glutamic acid','DB00142',TRUE
1231,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1232,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1233,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1234,'Ademetionine','Ademetionine','DB00118',TRUE
1235,'Glutamic acid','Glutamic acid','DB00142',TRUE
1236,'NADH','NADH','DB00157',TRUE
1237,'NADH','NADH','DB00157',TRUE
1238,'Balanol Analog 1','Balanol Analog 1','DB02611',TRUE
1239,'Cholic Acid','Cholic Acid','DB02659',TRUE
1240,'D-naphthyl-1-acetamido boronic acid alanine','D-naphthyl-1-acetamido boronic acid alanine','DB02677',TRUE
1241,'Fusidic acid','Fusidic acid','DB02703',TRUE
1242,'[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid','[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid','DB02841',TRUE
1243,'Heptanoic acid','Heptanoic acid','DB02938',TRUE
1244,'L-Glutamine','L-Glutamine','DB00130',TRUE
1245,'Thymidine-5''-(dithio)phosphate','Thymidine-5''-(dithio)phosphate','DB02980',TRUE
1246,'L-Alpha-Phosphatidyl-Beta-Oleoyl-Gamma-Palmitoyl-Phosphatidylethanolamine','[Cần dịch] L-Alpha-Phosphatidyl-Beta-Oleoyl-Gamma-Palmitoyl-Phosphatidylethanolamine','DB03047',TRUE
1247,'scyllo-inositol','scyllo-inositol','DB03106',TRUE
1248,'L-Glutamine','L-Glutamine','DB00130',TRUE
1249,'Nizatidine','Nizatidine','DB00585',TRUE
1250,'Flavin adenine dinucleotide','Flavin adenine dinucleotide','DB03147',TRUE
1251,'NADH','NADH','DB00157',TRUE
1252,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1253,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1254,'Glutamic acid','Glutamic acid','DB00142',TRUE
1255,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1256,'Morphine','Morphine','DB00295',TRUE
1257,'4-Methoxy-E-Rhodomycin T','4-Methoxy-E-Rhodomycin T','DB03199',TRUE
1258,'Oteracil','Oteracil','DB03209',TRUE
1259,'(3-Formyl-but-3-Enyl)-Phosphonic Acid','(3-Formyl-but-3-Enyl)-Phosphonic Acid','DB03211',TRUE
1260,'(2s,5s)-5-Carboxymethylproline','(2s,5s)-5-Carboxymethylproline','DB03215',TRUE
1261,'5-[Bis-2(Chloro-Ethyl)-Amino]-2,4-Dintro-Benzamide','[Cần dịch] 5-[Bis-2(Chloro-Ethyl)-Amino]-2,4-Dintro-Benzamide','DB03228',TRUE
1262,'(S)-2-[4-(Aminomethyl)-1h-1,2,3-Triazol-1-Yl]-4-Methylpentanoic Acid','[Cần dịch] (S)-2-[4-(Aminomethyl)-1h-1,2,3-Triazol-1-Yl]-4-Methylpentanoic Acid','DB03244',TRUE
1263,'Flavin mononucleotide','Flavin mononucleotide','DB03247',TRUE
1264,'L-Glutamine','L-Glutamine','DB00130',TRUE
1265,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1266,'L-Glutamine','L-Glutamine','DB00130',TRUE
1267,'(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester','[Cần dịch] (4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester','DB03333',TRUE
1268,'Mercaptoethanol','Mercaptoethanol','DB03345',TRUE
1269,'Imidazole','Imidazole','DB03366',TRUE
1270,'Glutamic acid','Glutamic acid','DB00142',TRUE
1271,'Thiamine(1+) monophosphate','Thiamine(1+) monophosphate','DB03416',TRUE
1272,'SU9516','SU9516','DB03428',TRUE
1273,'NADH','NADH','DB00157',TRUE
1274,'NADH','NADH','DB00157',TRUE
1275,'Tamoxifen','Tamoxifen','DB00675',TRUE
1276,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1277,'Valproic acid','Valproic acid','DB00313',TRUE
1278,'Sorafenib','Sorafenib','DB00398',TRUE
1279,'NADH','NADH','DB00157',TRUE
1280,'Glutamic acid','Glutamic acid','DB00142',TRUE
1281,'L-Glutamine','L-Glutamine','DB00130',TRUE
1282,'Lexacalcitol','Lexacalcitol','DB03451',TRUE
1283,'Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine','[Cần dịch] Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine','DB03476',TRUE
1284,'sn-glycero-3-phosphoethanolamine','sn-glycero-3-phosphoethanolamine','DB03484',TRUE
1285,'N-({4-[(1R)-4-[(2R,4S,5S)-2,4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2,2,2-trifluoro-1,1-dihydroxyethyl)butyl]phenyl}carbonyl)-L-glutamic acid','[Cần dịch] N-({4-[(1R)-4-[(2R,4S,5S)-2,4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2,2,2-trifluoro-1,1-dihydroxyethyl)butyl]phenyl}carbonyl)-L-glutamic acid','DB03546',TRUE
1286,'1-O-Octyl-2-Heptylphosphonyl-Sn-Glycero-3-Phosphoethanolamine','[Cần dịch] 1-O-Octyl-2-Heptylphosphonyl-Sn-Glycero-3-Phosphoethanolamine','DB03565',TRUE
1287,'Biotin','Biotin','DB00121',TRUE
1288,'Oxyphenbutazone','Oxyphenbutazone','DB03585',TRUE
1289,'(S)-Rolipram','(S)-Rolipram','DB03606',TRUE
1290,'2-Hydroxy-Tryptophan','2-Hydroxy-Tryptophan','DB03679',TRUE
1291,'5-Mercaptoethanol-2-decenoyl-coenzyme A','5-Mercaptoethanol-2-decenoyl-coenzyme A','DB03698',TRUE
1292,'Compound 4-D','Compound 4-D','DB03742',TRUE
1293,'N-Acetyl-glucosamine thiazoline','N-Acetyl-glucosamine thiazoline','DB03747',TRUE
1294,'Phylloquinone','Phylloquinone','DB01022',TRUE
1295,'Lactaldehyde','Lactaldehyde','DB03776',TRUE
1296,'Benzoic acid','Benzoic acid','DB03793',TRUE
1297,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1298,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1299,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1300,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1301,'NADH','NADH','DB00157',TRUE
1302,'3-Methylglutamic acid','3-Methylglutamic acid','DB03810',TRUE
1303,'NADH','NADH','DB00157',TRUE
1304,'Venlafaxine','Venlafaxine','DB00285',TRUE
1305,'Desvenlafaxine','Desvenlafaxine','DB06700',TRUE
1306,'NADH','NADH','DB00157',TRUE
1307,'Clomipramine','Clomipramine','DB01242',TRUE
1308,'NADH','NADH','DB00157',TRUE
1309,'Mycophenolate mofetil','Mycophenolate mofetil','DB00688',TRUE
1310,'Mycophenolic acid','Mycophenolic acid','DB01024',TRUE
1311,'Tamoxifen','Tamoxifen','DB00675',TRUE
1312,'NADH','NADH','DB00157',TRUE
1313,'NADH','NADH','DB00157',TRUE
1314,'NADH','NADH','DB00157',TRUE
1315,'NADH','NADH','DB00157',TRUE
1316,'Artemether','Artemether','DB06697',TRUE
1317,'NADH','NADH','DB00157',TRUE
1318,'gamma-carboxy-L-glutamic acid','gamma-carboxy-L-glutamic acid','DB03847',TRUE
1319,'L-Eflornithine','L-Eflornithine','DB03856',TRUE
1320,'Cysteine','Cysteine','DB00151',TRUE
1321,'Cysteine','Cysteine','DB00151',TRUE
1322,'Ethyl-Carbamic Acid Methyl Ester','Ethyl-Carbamic Acid Methyl Ester','DB03919',TRUE
1323,'LFA703','LFA703','DB03932',TRUE
1324,'Ademetionine','Ademetionine','DB00118',TRUE
1325,'Ethanolamine','Ethanolamine','DB03994',TRUE
1326,'Adenosine phosphate','Adenosine phosphate','DB00131',TRUE
1327,'N-[4-([(2-Amino-4-oxo-1,4-dihydropyrido[3,2-d]pyrimidin-6-yl)methyl]{(2E)-3-[4-carbamoyl-1-(5-O-phosphono-beta-D-ribofuranosyl)-1H-imidazol-5-yl]-2-propenoyl}amino)benzoyl]-L-glutamic acid','[Cần dịch] N-[4-([(2-Amino-4-oxo-1,4-dihydropyrido[3,2-d]pyrimidin-6-yl)methyl]{(2E)-3-[4-carbamoyl-1-(5-O-phosphono-beta-D-ribofuranosyl)-1H-imidazol-5-yl]-2-propenoyl}amino)benzoyl]-L-glutamic acid','DB04057',TRUE
1328,'Balanol','Balanol','DB04098',TRUE
1329,'NADH','NADH','DB00157',TRUE
1330,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1331,'Biotin','Biotin','DB00121',TRUE
1332,'L-Glutamine','L-Glutamine','DB00130',TRUE
1333,'Digitoxigenin','Digitoxigenin','DB04177',TRUE
1334,'Phylloquinone','Phylloquinone','DB01022',TRUE
1335,'CGP 4832','CGP 4832','DB04220',TRUE
1336,'Carbamic Acid','Carbamic Acid','DB04261',TRUE
1337,'(10R)-10-formyl-5,8,10-trideazafolic acid','(10R)-10-formyl-5,8,10-trideazafolic acid','DB04264',TRUE
1338,'Phosphatidylethanolamine','Phosphatidylethanolamine','DB04327',TRUE
1339,'Carbocisteine','Carbocisteine','DB04339',TRUE
1340,'4-Carboxy-5-(1-Pentyl)Hexylsulfanyl-1,2,3-Triazole','[Cần dịch] 4-Carboxy-5-(1-Pentyl)Hexylsulfanyl-1,2,3-Triazole','DB04374',TRUE
1341,'N-Methyl-N-(Methylbenzyl)Formamide','N-Methyl-N-(Methylbenzyl)Formamide','DB04379',TRUE
1342,'Thymidine','Thymidine','DB04485',TRUE
1343,'Biotin','Biotin','DB00121',TRUE
1344,'Desvancosaminyl vancomycin','Desvancosaminyl vancomycin','DB04529',TRUE
1345,'Cholecalciferol','Cholecalciferol','DB00169',TRUE
1346,'Icosapent','Icosapent','DB00159',TRUE
1347,'Glutamic acid','Glutamic acid','DB00142',TRUE
1348,'Trioxsalen','Trioxsalen','DB04571',TRUE
1349,'Thiotepa','Thiotepa','DB04572',TRUE
1350,'Estrone sulfate','Estrone sulchất béoe','DB04574',TRUE
1351,'Fleroxacin','Fleroxacin','DB04576',TRUE
1352,'Biphenylalanine','Biphenylalanine','DB04639',TRUE
1353,'Coumarin','Coumarin','DB04665',TRUE
1354,'1-ACETYL-2-LYSO-SN-GLYCERO-3-PHOSPHOETHANOLAMINE','1-ACETYL-2-LYSO-SN-GLYCERO-3-PHOSPHOETHANOLAMINE','DB04731',TRUE
1355,'N-PYRIDOXYL-D-GLUTAMIC ACID-5''-MONOPHOSPHATE','N-PYRIDOXYL-D-GLUTAMIC ACID-5''-MONOPHOSPHATE','DB04762',TRUE
1356,'N-PYRIDOXYL-2-METHYL-L-GLUTAMIC ACID-5''-MONOPHOSPHATE','[Cần dịch] N-PYRIDOXYL-2-METHYL-L-GLUTAMIC ACID-5''-MONOPHOSPHATE','DB04765',TRUE
1357,'Methapyrilene','Methapyrilene','DB04819',TRUE
1358,'Maraviroc','Maraviroc','DB04835',TRUE
1359,'Amineptine','Amineptine','DB04836',TRUE
1360,'Clofedanol','Clofedanol','DB04837',TRUE
1361,'Cyclandelate','Cyclandelate','DB04838',TRUE
1362,'Cyproterone acetate','Cyproterone acetate','DB04839',TRUE
1363,'Debrisoquine','Debrisoquine','DB04840',TRUE
1364,'Flunarizine','Flunarizine','DB04841',TRUE
1365,'Fluspirilene','Fluspirilene','DB04842',TRUE
1366,'Tetrabenazine','Tetrabenazine','DB04844',TRUE
1367,'Ixabepilone','Ixabepilone','DB04845',TRUE
1368,'Celiprolol','Celiprolol','DB04846',TRUE
1369,'Roxadustat','Roxadustat','DB04847',TRUE
1370,'Febuxostat','Febuxostat','DB04854',TRUE
1371,'Dronedarone','Dronedarone','DB04855',TRUE
1372,'Nebivolol','Nebivolol','DB04861',TRUE
1373,'Nilotinib','Nilotinib','DB04868',TRUE
1374,'Lorcaserin','Lorcaserin','DB04871',TRUE
1375,'Pralnacasan','Pralnacasan','DB04875',TRUE
1376,'Vildagliptin','Vildagliptin','DB04876',TRUE
1377,'Bepotastine','Bepotastine','DB04890',TRUE
1378,'Milnacipran','Milnacipran','DB04896',TRUE
1379,'Ximelagatran','Ximelagatran','DB04898',TRUE
1380,'Flibanserin','Flibanserin','DB04908',TRUE
1381,'Desmoteplase','Desmoteplase','DB04925',TRUE
1382,'Defibrotide','Defibrotide','DB04932',TRUE
1383,'Ospemifene','Ospemifene','DB04938',TRUE
1384,'Crofelemer','Crofelemer','DB04941',TRUE
1385,'Iloperidone','Iloperidone','DB04946',TRUE
1386,'Lofexidine','Lofexidine','DB04948',TRUE
1387,'Pirfenidone','Pirfenidone','DB04951',TRUE
1388,'Ezogabine','Ezogabine','DB04953',TRUE
1389,'Ingenol mebutate','Ingenol mebutate','DB05013',TRUE
1390,'Migalastat','Migalastat','DB05018',TRUE
1391,'Abaloparatide','Abaloparatide','DB05084',TRUE
1392,'Ganaxolone','Ganaxolone','DB05087',TRUE
1393,'Ancrod','Ancrod','DB05099',TRUE
1394,'Trabectedin','Trabectedin','DB05109',TRUE
1395,'Pretomanid','Pretomanid','DB05154',TRUE
1396,'LX1031','LX1031','DB05199',TRUE
1397,'Crisaborole','Crisaborole','DB05219',TRUE
1398,'Beraprost','Beraprost','DB05229',TRUE
1399,'Cobimetinib','Cobimetinib','DB05239',TRUE
1400,'XL019','XL019','DB05243',TRUE
1401,'Methsuximide','Methsuximide','DB05246',TRUE
1402,'SB-249553','SB-249553','DB05285',TRUE
1403,'Anecortave acetate','Anecortave acetate','DB05288',TRUE
1404,'Tarenflurbil','Tarenflurbil','DB05289',TRUE
